CIP13,NOM COURT
3400938160734,RISPERIDONE ALMUS 1MG CPR SEC 60
3400938161274,RISPERIDONE ALMUS 2MG CPR SEC 60
3400938161564,RISPERIDONE ALMUS 4MG CPR SEC 30
3400938161793,GABAPENTINE EG LABO 400 MG GELULE 90
3400938164237,"CERVARIX SUSP INJ 1/0,5 ML"
3400938164985,RIVOTRIL 2MG CPR SEC 28
3400938167368,BORAX/ACIDE BORIQUE BIOGARAN 12 MG/18 MG/ML SOL OPH UNIDOSE 20/5 ML
3400938168020,ITRACONAZOLE TEVA 100 MG GELULE 30
3400938169379,"BISOPROLOL RATIOPHARM 2,5 MG CPR 30"
3400938172102,FLUCONAZOLE RANBAXY 50 MG/5ML PDRE SUSP BUV 1/35 ML
3400938172799,NOMEGESTROL EG 5 MG CPR SEC 10
3400938173451,NOMEGESTROL BIOGARAN 5 MG CPR SEC 10
3400938174052,LANSOPRAZOLE ISOMED 30 MG GELULE 7
3400938174113,LANSOPRAZOLE ISOMED 30 MG GELULE 14
3400938174342,LANSOPRAZOLE ISOMED 30 MG GELULE 28
3400938174922,LANSOPRAZOLE ISOMED 15 MG GELULE 15
3400938175172,LANSOPRAZOLE ISOMED 15 MG GELULE 30
3400938176124,INOVELON 200MG CPR 60
3400938176292,INOVELON 400MG CPR 60
3400938177305,RISPERIDONE PANPHARMA 4 MG CPR SEC 30
3400938177534,RISPERIDONE EVOLUGEN 1 MG CPR SEC 60
3400938177763,RISPERIDONE EVOLUGEN 1 MG CPR SEC 60
3400938177824,RISPERIDONE EVOLUGEN 2 MG CPR SEC 60
3400938177992,RISPERIDONE EVOLUGEN 2 MG CPR SEC 60
3400938178074,RISPERIDONE EVOLUGEN 4 MG CPR SEC 30
3400938178425,RISPERIDONE ACTAVIS 1MG CPR SEC 60
3400938178593,RISPERIDONE ACTAVIS 1MG CPR SEC 60
3400938178654,RISPERIDONE ACTAVIS 2 MG CPR SEC 60
3400938178715,RISPERIDONE ACTAVIS 2 MG CPR SEC 60
3400938178883,RISPERIDONE ACTAVIS 4 MG CPR SEC 30
3400938178944,RISPERIDONE ACTAVIS 4 MG CPR SEC 30
3400938179255,CLARITHROMYCINE TEVA 500MG CPR 10
3400938179316,CLARITHROMYCINE TEVA 500MG CPR 14
3400938179484,CLARITHROMYCINE TEVA 500MG CPR 30
3400938180084,"LISINOPRIL HYDROCHLOROTHIAZIDE ALTER 20 MG/12,5 MG CPR SEC 90"
3400938180374,PARACETAMOL ALTER 1G CPR 8
3400938180664,SERTRALINE AUROBINDO 50 MG GELULE 28
3400938183047,CEFTAZIDIME MYLAN 1 G SOL INJ 1
3400938183337,CEFTAZIDIME MYLAN 2 G SOL INJ 1
3400938183566,CEFTAZIDIME MYLAN ENFANT ET NOURRISSON 500 MG 1 BO
3400938183795,"RIVASTIGMINE ZYDUS 1,5 MG GELULE 28"
3400938183917,"RIVASTIGMINE ZYDUS 1,5 MG GELULE 56"
3400938185058,"GLIBENCLAMIDE SANDOZ 2,5MG CPR 180"
3400938185119,GLIBENCLAMIDE SANDOZ 5MG CPR 90
3400938186178,DONEPEZIL TEVA 10 MG CPR DISP 28
3400938186529,LANSOPRAZOLE ALMUS 15 MG GELULE 15
3400938186758,LANSOPRAZOLE ALMUS 15 MG GELULE 30
3400938192032,"SPIRIVA RESPIMAT 2,5 MCG/DOSE SOL INHAL 60 DOSES"
3400938192841,"BISOPROLOL RATIOPHARM 3,75 MG CPR 30"
3400938193213,FLUCONAZOLE TEVA 50 MG/5 ML PDRE SUSP BUV FL 1/35 ML
3400938193503,LANZOPRAZOLE RANBAXY 15 MG GELULE 15
3400938193732,LANSOPRAZOLE RANBAXY 15 MG GELULE 30
3400938194043,LANSOPRAZOLE RANBAXY 30 MG GELULE 7
3400938194104,LANSOPRAZOLE RANBAXY 30 MG GELULE 14
3400938194333,LANSOPRAZOLE RANBAXY 30 MG GELULE 28
3400938194791,"EXELON 4,6 MG/24 H DISP TRANSDERM 30"
3400938194913,"EXELON 9,5 MG/24 H DISP TRANSDERM 30"
3400938195163,GALVUS 50MG CPR 30
3400938195392,RISPERIDONE TEVA 1MG CPR SEC 60
3400938195453,RISPERIDONE TEVA 2MG CPR SEC 60
3400938195514,RISPERIDONE TEVA 4MG CPR SEC 30
3400938196863,PARACETAMOL CRISTERS 500 MG CPR 16
3400938197235,PARACETAMOL EVOLUGEN 1 G CPR SEC 8
3400938197464,BUPRENORPHINE ARROW 1 MG CPR 7
3400938197693,BUPRENORPHINE ARROW 4 MG CPR 7
3400938197815,BUPRENORPHINE ARROW 6 MG CPR 7
3400938198065,PARACETAMOL CRISTERS 1 G CPR 8
3400938198126,PARACETAMOL QUALIMED 1 G CPR SEC 8
3400938198294,PARACETAMOL MYLAN 1 G CPR SEC 8
3400938199017,"VENLAFAXINE ZENTIVA LP 37,5MG GELULE 30"
3400938199536,VENLAFAXINE ZENTIVA LP 75MG GELULE 30
3400938200348,TIORFANOR 175MG CPR 12
3400938200577,PARACETAMOL BIOGARAN 500 MG CPR 16
3400938200638,BASEAL 5 MG GEL TUBE 1/30 G
3400938200867,BUPRENORPHINE MYLAN 1MG CPR 7
3400938201000,BUPRENORPHINE MYLAN 4MG CPR 7
3400938201239,BUPRENORPHINE MYLAN 6MG CPR 7
3400938201529,TAMIFLU 30 MG GELULE 10
3400938201697,TAMIFLU 45 MG GELULE 10
3400938201819,FOSAVANCE 70MG/5600UI CPR 4
3400938201987,FOSAVANCE 70MG/5600UI CPR 12
3400938202120,ADROVANCE 70MG/5600UI CPR 4
3400938202298,ADROVANCE 70MG/5600UI CPR 12
3400938202649,"VENLAFAXINE EG LP 37,5MG GELULE 30"
3400938203189,VENLAFAXINE EG LP 75MG GELULE 30
3400938203820,"AZYTER 15 MG/G COLLYRE UNIDOSE 6/0,25 G"
3400938203998,VISIPAQUE 270 MG D'I/ML SOL INJ 1/50 ML
3400938204070,VISIPAQUE 320 MG D'I/ML SOL INJ 1/50 ML
3400938204599,SEROPLEX 20 MG/ML SOL BUV 1/15 ML
3400938205022,"KETOPROFENE RATIO 2,5 % GEL POMPE DOSEUSE 1/120 G"
3400938205251,ACETATE DE CYPROTERONE TEVA 50 MG CPR 20
3400938206203,ACETATE DE CYPROTERONE TEVA 100 MG CPR SEC 60
3400938206371,DUOPLAVIN 75 MG/75 MG CPR 30
3400938206432,RISPERIDONE QUALIMED GENERIQUES 1 MG CPR SEC 60
3400938206661,RISPERIDONE CRISTERS 1MG CPR SEC 60
3400938206722,RISPERIDONE MYLAN 1MG CPR SEC 60
3400938206890,RISPERIDONE RANBAXY 1MG CPR SEC 60
3400938206951,RISPERIDONE QUALIMED GENERIQUES 2 MG CPR SEC 60
3400938207033,RISPERIDONE QUALIMED GENERIQUES 4 MG CPR SEC 30
3400938207262,RISPERIDONE CRISTERS 2MG CPR SEC 60
3400938207323,RISPERIDONE CRISTERS 4MG CPR SEC 30
3400938207491,RISPERIDONE RANBAXY 2MG CPR SEC 60
3400938207552,RISPERIDONE RANBAXY 4MG CPR SEC 30
3400938208153,SUMATRIPTAN DCI PHARMA 50 MG CPR SEC 6
3400938209914,RASILEZ 300 MG CPR 28
3400938210224,"SUTENT 12,5 MG GELULE 28"
3400938210392,SUTENT 25 MG GELULE 28
3400938210453,SUTENT 50 MG GELULE 28
3400938211115,RIVASTIGMINE ZYDUS 3 MG GELULE 28
3400938211924,RIVASTIGMINE ZYDUS 3 MG GELULE 56
3400938212983,TRAMADOL BIOGARAN LP 100 MG CPR 30
3400938213645,ACETYLCYSTEINE BIOGARAN 200 MG CPR 20
3400938213874,AZITHROMYCINE ARROW 250 MG CPR 6
3400938214475,PARACETAMOL ISOMED 1 000 MG CPR 8
3400938214826,BINOCRIT 2 000 UI/1 ML SOL INJ 1/1 ML
3400938215076,"BINOCRIT 3 000 UI/0,3 ML SOL INJ 1/0,3 ML"
3400938215137,"BINOCRIT 3 000 UI/0,3 ML SOL INJ 6/0,3 ML"
3400938215366,"BINOCRIT 4 000 UI/0,4 ML SOL INJ 1/0,4 ML"
3400938215427,"BINOCRIT 4 000 UI/0,4 ML SOL INJ 6/0,4 ML"
3400938215595,"BINOCRIT 5 000 UI/0,5 ML SOL INJ 1/0,5 ML"
3400938215656,"BINOCRIT 5 000 UI/0,5 ML SOL INJ 6/0,5 ML"
3400938215717,"BINOCRIT 6 000 UI/0,6 ML SOL INJ 1/0,6 ML"
3400938216318,"BINOCRIT 8 000 UI/0,8 ML SOL INJ 6/0,8 ML"
3400938216608,RISPERIDONE ARROW 1MG CPR SEC 60
3400938216776,BINOCRIT 10 000 UI/1 ML SOL INJ 1/1 ML
3400938216837,BINOCRIT 10 000 UI/1 ML SOL INJ 6/1 ML
3400938217667,RISPERIDONE ARROW 2MG CPR SEC 60
3400938218268,RISPERIDONE ARROW 4MG CPR SEC 30
3400938220858,AMOXICILLINE/ACIDE CLAVULANIQUE PANPHARMA 2 G/200MG PDR INJ IV 10
3400938221220,AMOXICILLINE/ACIDE CLAVULANIQUE PANPHARMA 500 MG/50MG PDR IV 10
3400938221688,"BISOPROLOL/HYDROCHLOROTHIAZIDE TEVA 2,5 MG/6,25 MG CPR 30"
3400938222920,TRAMADOL BIOGARAN LP 150 MG CPR 30
3400938223699,"BISOPROLOL/HYDROCHLOROTHIAZIDE TEVA 5 MG/6,25 MG CPR 30"
3400938224061,RISPERIDONE MYLAN 2MG CPR SEC 60
3400938224641,"BISOPROLOL/HYDROCHLOROTHIAZIDE TEVA 10 MG/6,25 MG CPR 30"
3400938225532,TRAMADOL BIOGARAN LP 200 MG CPR 30
3400938226072,RISPERIDONE MYLAN 4MG CPR SEC 30
3400938227024,TRAMADOL ZENTIVA LP 50 MG CPR 30
3400938228373,TRAMADOL ZENTIVA LP 100 MG CPR 30
3400938229783,TRAMADOL ZENTIVA LP 150 MG CPR 30
3400938231045,TRAMADOL ZENTIVA LP 200 MG CPR 30
3400938231854,TRIMEBUTINE RATIO 100MG CPR 30
3400938231915,TRIMEBUTINE TEVA SANTE 200MG CPR 30
3400938232394,DOMPERIDONE BIOGARAN 10MG CPR DISP 30
3400938232806,DOMPERIDONE EG 10MG CPR DISP 30
3400938233346,DOMPERIDONE RATIOPHARM 10MG CPR DISP 30
3400938233926,DOMPERIDONE SANDOZ 10MG CPR DISP 30
3400938234466,DOMPERIDONE MYLAN 10 MG CPR DISP 20
3400938234527,DOMPERIDONE MYLAN 10MG CPR DISP 30
3400938234817,CELSENTRI 150 MG CPR 60
3400938234985,CELSENTRI 300 MG CPR 60
3400938235128,AMLODIPINE PFIZER 10 MG GELULE 90
3400938235296,AMLODIPINE PFIZER 5 MG GELULE 90
3400938235708,"RIVASTIGMINE ZYDUS 4,5 MG GELULE 28"
3400938238020,"RIVASTIGMINE ZYDUS 4,5 MG GELULE 56"
3400938238549,ONDANSETRON ZYDUS 8MG CPR DISP 2
3400938238600,ONDANSETRON ZYDUS 8MG CPR DISP 4
3400938239898,ONDANSETRON ZYDUS 8MG CPR 2
3400938240030,ONDANSETRON ZYDUS 8MG CPR 4
3400938240610,AZITHROMYCINE ZYDUS 250 MG CPR 6
3400938241501,FLECAINIDE BIOGARAN 100 MG CPR SEC 30
3400938242331,FLECAINIDE BIOGARAN 100 MG CPR SEC 30
3400938243161,FLECAINIDE TEVA 100 MG CPR SEC 30
3400938244342,FLECAINIDE ARROW 100 MG CPR SEC 30
3400938245813,FLECAINIDE EG 100 MG CPR SEC 30
3400938248593,FLECAINIDE SANDOZ 100 MG CPR SEC 30
3400938249835,ALENDRONIQUE ACIDE ALTER 70 MG CPR 4
3400938250084,ALENDRONIQUE ACIDE ALTER 70 MG CPR 12
3400938250374,PHLOROGLUCINOL BIOGARAN 80MG CPR DISP 10
3400938251036,RIVASTIGMINE ZYDUS 6 MG GELULE 28
3400938252095,RIVASTIGMINE ZYDUS 6 MG GELULE 56
3400938255058,"LOSARTAN/HYDROCHLOROTHIAZIDE TEVA 50 MG/12,5 MG CPR 30"
3400938255409,"LOSARTAN/HYDROCHLOROTHIAZIDE TEVA 50 MG/12,5 MG CPR 90"
3400938259131,LOSARTAN/HYDROCHLOROTHIAZIDE TEVA 100 MG/25 MG CPR 30
3400938259650,LOSARTAN/HYDROCHLOROTHIAZIDE TEVA 100 MG/25 MG CPR 90
3400938260199,CONTRACNE 5MG CAPSULE Gé 30
3400938260311,GLIMEPIRIDE ZYDUS 1MG CPR 30
3400938260489,GLIMEPIRIDE ZYDUS 1MG CPR 90
3400938260540,GLIMEPIRIDE ZYDUS 2MG CPR 30
3400938260601,GLIMEPIRIDE ZYDUS 2MG CPR 90
3400938260830,"MACUGEN 0,3 MG SOL INJ 1/1 ML"
3400938261080,GLIMEPIRIDE ZYDUS 3MG CPR 30
3400938261141,GLIMEPIRIDE ZYDUS 3MG CPR 90
3400938261202,GLIMEPIRIDE ZYDUS 4MG CPR 30
3400938261370,GLIMEPIRIDE ZYDUS 4MG CPR 90
3400938263381,ELIGARD 45MG PDR ET SOL INJ 1
3400938264913,GABAPENTINE RANBAXY 400 MG GELULE 90
3400938267174,"KETOPROFENE EG 2,5% GEL 120G 1/120 G"
3400938267235,PARACETAMOL RPG 1 G CPR SEC 8
3400938268126,PARACETAMOL EG 500MG CPR 16
3400938268355,DICLOFENAC BIOGARAN 1 P. 100 GEL TUBE 1/100 G
3400938268416,PANTOPRAZOLE ALTER 40MG CPR 7
3400938268584,PANTOPRAZOLE ALTER 40MG CPR 14
3400938268706,PANTOPRAZOLE ALTER 40MG CPR 28
3400938269017,DICLOFENAC EG 1% GEL 1/100 G
3400938269185,DICLOFENAC EG LABO 1% GEL 1/50 G
3400938270426,TOPIRAMATE MYLAN 50MG CPR 28
3400938270884,TOPIRAMATE MYLAN 100MG CPR 28
3400938271256,TOPIRAMATE MYLAN 200MG CPR 28
3400938276169,SIMVASTATINE ARROW 20MG CPR 84
3400938276220,SIMVASTATINE ARROW 40MG CPR 84
3400938276749,"LETROZOLE BLUEFISH 2,5 MG CPR 30"
3400938277050,EUCREAS 50MG/1000MG CPR 60
3400938277340,PANTOPRAZOLE TEVA 20MG CPR 14
3400938277579,PANTOPRAZOLE TEVA 20MG CPR 28
3400938277869,PANTOPRAZOLE TEVA 40MG CPR 7
3400938277920,PANTOPRAZOLE TEVA 40MG CPR 14
3400938278170,PANTOPRAZOLE TEVA 40MG CPR 28
3400938278699,TASIGNA 200 MG GELULE 28
3400938279412,IBUPROFENE ZYDUS 400MG CPR 30
3400938279702,RISPERIDONE MYLAN 1 MG/ML SOL BUV 1/30 ML
3400938279870,RISPERIDONE MYLAN 1 MG/ML SOL BUV 1/60 ML
3400938280180,RISPERIDONE MYLAN 1 MG/ML SOL BUV 1/120 ML
3400938280241,NOMEGESTROL TEVA 5 MG CPR SEC 10
3400938280999,RISPERIDONE QUALIMED 1 MG/ML 1 FLACON DE 30 ML AVE
3400938281071,RISPERIDONE QUALIMED 1 MG/ML SOL BUV 1/60 ML
3400938281422,RISPERIDONE QUALIMED 1 MG/ML SOL BUV 1/120 ML
3400938281651,RISPERIDONE EG 1 MG/ML SOL BUV 1/60 ML
3400938281880,RISPERIDONE EG 1 MG/ML SOL BUV 1/120 ML
3400938282023,RISPERIDONE ZENTIVA 1 MG/ML SOL BUV 1/30 ML
3400938282191,RISPERIDONE ZENTIVA 1 MG/ML SOL BUV 1/60 ML
3400938282313,RISPERIDONE ZENTIVA 1 MG/ML SOL BUV 1/120 ML
3400938282542,DICLOFENAC EG 1 % GEL FL PRESS 1/100 ML
3400938283204,CAPTOPRIL/HYDROCHLOROTHIAZIDE ZENTIVA 50 MG/25 MG CPR SEC 28
3400938284034,ONDANSETRON ZENTIVA 8MG CPR DISP 2
3400938284263,ONDANSETRON ZENTIVA 8MG CPR DISP 4
3400938284553,ACTONELCOMBI 35 MG + 1 000 MG/880 UI CPR 12 + GRANULE SACHET 72
3400938284614,INOVELON 100MG CPR 10
3400938285215,VERSATIS 5 % EMPLATRE MEDICAMENTEUX SACHET 5
3400938285444,VERSATIS 5 % EMPLATRE MEDICAMENTEUX SACHET 20
3400938285673,VERSATIS 5 % EMPLATRE MEDIC SACHET 30
3400938287394,"PERINUTRIFLEX LIPIDE G 64/N 4,6/E SOL INJ POCHE 5/1250 ML"
3400938287455,"PERINUTRIFLEX LIPIDE G 64/N 4,6/E SOL INJ POCHE 5/1875 ML"
3400938287684,"MEDNUTRIFLEX LIPIDE G 120/N 5,4/E SOL INJ POCHE 5/1250 ML"
3400938287806,"MEDNUTRIFLEX LIPIDE G 120/N 5,4/E SOL INJ POCHE 5/1875 ML"
3400938288285,REANUTRIFLEX LIPIDE G 144/N 8/E SOL INJ POCHE 5/1250 ML
3400938288346,REANUTRIFLEX LIPIDE G 144/N 8/E SOL INJ POCHE 5/1875 ML
3400938288407,WYSTAMM 10 MG CPR 15
3400938288926,GRISEFULINE 500 MG CPR SEC 30
3400938289237,FEXOFENADINE BIOGARAN 120MG CPR 15
3400938289985,FEXOFENADINE BIOGARAN 180MG CPR 15
3400938291247,FEXOFENADINE MYLAN 120 MG CPR 15
3400938291827,FEXOFENADINE MYLAN 180 MG CPR 15
3400938292428,FEXOFENADINE TEVA 120MG CPR 15
3400938292947,FEXOFENADINE TEVA 180MG CPR 15
3400938294088,"LETROZOLE TEVA 2,5 MG CPR 30"
3400938294439,"OMNITROPE 10 MG/1,5 ML SOL INJ CARTOUCHE 1/1,5 ML"
3400938294668,"OMNITROPE 10 MG/1,5 ML SOL INJ CARTOUCHE 5/1,5 ML"
3400938294729,"OMNITROPE 10 MG/1,5 ML SOL INJ CARTOUCHE 10/1,5 ML"
3400938295030,GRANISETRON TEVA 2MG CPR 1
3400938295900,GRANISETRON TEVA 1MG CPR 2
3400938296969,LORATADINE RANBAXY 10MG CPR 14
3400938298512,LOSARTAN TEVA 50 MG CPR SEC 30
3400938299403,LOSARTAN TEVA 50 MG CPR SEC 90
3400938299861,"PRAMIPEXOLE RATIOPHARM 0,7 MG CPR SEC 30"
3400938300093,"PRAMIPEXOLE RATIOPHARM 0,7 MG CPR SEC 100"
3400938301625,LOSARTAN TEVA 100 MG CPR SEC 30
3400938302684,LOSARTAN TEVA 100 MG CPR SEC 90
3400938306996,ATRIPLA 600 MG/200 MG/245 MG CPR 30
3400938307429,VERAPAMIL ARROW LP 240 MG GELULE 30
3400938307658,SPIRONOLACTONE ARROW 50 MG CPR SEC 30
3400938307719,TIAPROFENIQUE ACIDE ARROW 100MG CPR 30
3400938307948,"LISINOPRIL/HYDROCHLOROTHIAZIDE ARROW 20 MG/12,5 MG CPR SEC 30"
3400938308198,ALKONATREM 150 MG GELULE 100
3400938308488,ISENTRESS 400MG CPR 60
3400938308549,HELICOBACTER TEST INFAI 75 MG KIT DIAG PDRE SOL BUV 1
3400938308600,HELICOBACTER TEST INFAI ENFANTS 3 A 11 ANS 45 MG PDRE SOL BUV 1
3400938309959,VAQTA 50 U/1 ML SUSP INJ SER + 2 AIG 1/1 ML
3400938310610,"KETOPROFENE ARROW 2,5 P. 100 GEL TUBE 1/60 G"
3400938310788,ECONAZOLE ARROW 1 P. 100 SOL APPL LOCALE FL 1/30 G
3400938310849,ECONAZOLE ARROW 1 P. 100 PDRE APPL LOCALE FL 1/30 G
3400938310900,ECONAZOLE ARROW 1 P. 100 EMULSION APPL LOCALE FL 1/30 G
3400938311099,ECONAZOLE ARROW 1 P. 100 CREME TUBE 1/30 G
3400938322156,GALVUS 50MG CPR 60
3400938322446,"AVAMYS 27,5 MCG/PULVERISATION SOL NASALE 120 DOSES"
3400938323917,NOMEGESTROL RATIOPHARM 5 MG CPR SEC 10
3400938324747,DEXTROPROPOXYPHENE/PARACETAMOL/CAFEINE ISOMED 27 G/400 MG/30 MG CPR 20
3400938326000,FINASTERIDE RANBAXY 5 MG CPR 28
3400938327298,FLUOXETINE LBR. 20MG GELULE 14
3400938327649,"EPREX 40 000 UI/0,75ML SOL INJ 1/0,75 ML"
3400938328301,"LEVODOPA BENSERAZIDE TEVA 50 MG/12,5 MG GELULE 60"
3400938328998,LEVODOPA BENSERAZIDE TEVA 100 MG/25 MG GELULE 60
3400938329599,LEVODOPA BENSERAZIDE TEVA 200 MG/50 MG GELULE 60
3400938334913,"RISPERIDONE SANDOZ 0,5MG CPR DISP 28"
3400938335224,RISPERIDONE SANDOZ 1MG CPR DISP 28
3400938335453,RISPERIDONE SANDOZ 2MG CPR DISP 28
3400938335682,CIPROFIBRATE ARROW 100 MG GELULE 30
3400938337006,"TIENAM 500G/500MG PDR PERF IV 1/1,15 G"
3400938337464,DICLOFENAC MYLAN 1 P. 100 GEL TUBE 1/50 G
3400938337525,DICLOFENAC MYLAN PHARMA 1 P. 100 GEL TUBE 1/100 G
3400938338294,BETAHISTINE TEVA 24MG CPR 60
3400938338645,BETAHISTINE ACTAVIS 24MG CPR 60
3400938339017,BETAHISTINE SANDOZ 24MG CPR 60
3400938339475,BETAHISTINE ZENTIVA 24MG CPR 60
3400938339994,BETAHISTINE ARROW 24MG CPR 60
3400938340136,BETAHISTINE ARROW 24MG CPR 60
3400938340655,BETAHISTINE BIOGARAN 24MG CPR 60
3400938340884,BETAHISTINE BIOGARAN 24MG CPR 60
3400938341027,BETAHISTINE EG 24MG CPR 60
3400938341485,BETAHISTINE RANBAXY 24MG CPR 60
3400938346169,RISPERIDONE TEVA SANTE 1 MG CPR SEC 60
3400938346510,RISPERIDONE TEVA SANTE 2 MG CPR SEC 60
3400938346978,OLANZAPINE TEVA 5 MG CPR 28
3400938347111,"OLANZAPINE TEVA 7,5 MG CPR 28"
3400938347401,OLANZAPINE TEVA 10 MG CPR 28
3400938348170,OLANZAPINE TEVA 5 MG CPR DISP 28
3400938348460,OLANZAPINE TEVA 10 MG CPR DISP 28
3400938349290,FLUVASTATINE SANDOZ 20 MG GELULE 28
3400938349351,FLUVASTATINE SANDOZ 20 MG GELULE 30
3400938349641,FLUVASTATINE SANDOZ 20 MG GELULE 84
3400938349702,FLUVASTATINE SANDOZ 20 MG GELULE 90
3400938351651,FLUVASTATINE SANDOZ 40 MG GELULE 28
3400938351712,FLUVASTATINE SANDOZ 40 MG GELULE 30
3400938352023,FLUVASTATINE SANDOZ 40 MG GELULE 84
3400938352191,FLUVASTATINE SANDOZ 40 MG GELULE 90
3400938354904,RISPERIDONE TEVA SANTE 4 MG CPR SEC 30
3400938355505,LOSARTAN MYLAN 50 MG CPR SEC 28
3400938356045,LOSARTAN MYLAN 50 MG CPR SEC 90
3400938356564,LOSARTAN MYLAN 100 MG CPR 28
3400938356915,LOSARTAN MYLAN 100 MG CPR 90
3400938357165,AMLODIPINE ALTER 5 MG GELULE 30
3400938357226,AMLODIPINE ALTER 5 MG GELULE 90
3400938357455,LOSARTAN QUALIMED 100 MG CPR 28
3400938357806,LOSARTAN QUALIMED 100 MG CPR 90
3400938358056,LOSARTAN QUALIMED 50 MG CPR SEC 28
3400938358407,LOSARTAN QUALIMED 50 MG CPR SEC 90
3400938361247,"LOSARTAN/HYDROCHLOROTHIAZIDE RATIOPHARM 50 MG/12,5 MG CPR SEC 30"
3400938362947,LOSARTAN/HYDROCHLOROTHIAZIDE RATIOPHARM 100 MG/25 MG CPR SEC 30
3400938364668,"KETOPROFENE QUALIMED 2,5 P. 100 GEL TUBE 1/60 G"
3400938364958,"KETOPROFENE QUALIMED 2,5 P. 100 GEL POMPE-DOSEUSE 1/120 G"
3400938365498,"KETOPROFENE KETOPROFENE MYLAN 2,5 P. 100 1fl avec pompe doseuse"
3400938365610,SOTALOL RANBAXY 80 MG CPR SEC 30
3400938365788,SOTALOL RANBAXY 160 MG CPR SEC 30
3400938365900,KETOCONAZOLE ARROW 2 P. 100 GEL SACHET 8/6 G
3400938366501,NEBIVOLOL SANDOZ 5 MG CPR SEC 30
3400938367102,NEBIVOLOL SANDOZ 5 MG CPR SEC 90
3400938368680,PHLOROGLUCINOL REF 80MG CPR 10
3400938369632,TERBINAFINE ARROW LAB 250 MG CPR SEC 14
3400938369861,TERBINAFINE ARROW LAB 250 MG CPR SEC 28
3400938369922,CAPTOPRIL/HYDROCHLOROTHIAZIDE ZENTIVA 50 MG/25 MG CPR SEC 30
3400938370171,CAPTOPRIL/HYDROCHLOROTHIAZIDE ZENTIVA 50 MG/25 MG CPR SEC 90
3400938370522,ALENDRONIQUE ACIDE RANBAXY 70 MG CPR 4
3400938370751,ALENDRONIQUE ACIDE RANBAXY 70 MG CPR 12
3400938379518,TYVERB 250MG CPR 140
3400938379686,SIMVASTATINE EVOLUGEN 20 MG CPR SEC 30
3400938379747,ENALAPRIL ZYDUS 20 MG CPR SEC 30
3400938379808,NICOPATCH 7MG/24H DISP TRANSD SACH 7
3400938380118,NICOPATCH 7MG/24H DISP TRANSD SACHET 28
3400938380286,NICOPATCH 14MG/24H DISP TRANSD SACH 7
3400938380576,NICOPATCH 14MG/24H DISP TRANSD SACH 28
3400938380637,NICOPATCH 21MG/24H DISP TRANSD SACHET 7
3400938381009,NICOPATCH 21MG/24H DISP TRANSD SACH 28
3400938381177,KETOCONAZOLE ARROW 2 P. 100 GEL RECIPIENT-UNIDOSE 1/20 G
3400938382587,KETOCONAZOLE EG 2 P. 100 GEL RECIPIENT-UNIDOSE 1/20 G
3400938382709,KETOCONAZOLE EG 2 P. 100 GEL SACHET 8/6 G
3400938384949,FLUOXETINE EG 20MG CPR DISP SEC 28
3400938385540,FLUOXETINE BIOGARAN 20 MG CPR DISP SEC 28
3400938386202,FLUOXETINE TEVA 20MG CPR DISP SEC 28
3400938392814,SIMVASTATINE SANDOZ 20 MG CPR SEC 90
3400938393293,SIMVASTATINE SANDOZ 40 MG CPR 90
3400938394764,ATENOLOL ZYDUS 50MG CPR 30
3400938394993,FENOFIBRATE TEVA CLASSICS 160 MG CPR 30
3400938395365,FENOFIBRATE TEVA CLASSICS 160 MG CPR 90
3400938395594,ATENOLOL ZYDUS 100MG CPR 30
3400938395716,FENOFIBRATE TEVA SANTE 160 MG CPR 30
3400938396027,FENOFIBRATE TEVA SANTE 160 MG CPR 90
3400938398618,TRAMADOL SANDOZ LP 100 MG CPR 30
3400938399097,TRAMADOL SANDOZ LP 200 MG CPR 30
3400938407525,OMEPRAZOLE EVOLUGEN 10MG GELULE 14
3400938407815,BICALUTAMIDE TEVA 50 MG CPR 30
3400938408416,OMEPRAZOLE EVOLUGEN 10MG GELULE 28
3400938408874,VENLAFAXINE SANDOZ 50MG CPR SEC 30
3400938410075,PARACETAMOL ARROW 500 MG GELULE 16
3400938411775,LORATADINE BIOGARAN 10MG CPR 15
3400938412956,PARACETAMOL ARROW 500 MG GELULE 16
3400938414448,KETOCONAZOLE BIOGARAN 2 P. 100 GEL 1/20 G
3400938415797,KETOCONAZOLE BIOGARAN 2 P. 100 GEL SACHET 8/6 G
3400938416220,WYSTAMM 10 MG CPR 30
3400938416459,CITRAFLEET PDRE SOL BUV SACHET 2
3400938417111,VALACICLOVIR SANDOZ 500 MG CPR 10
3400938417340,VALACICLOVIR SANDOZ 500 MG CPR 42
3400938417630,VALACICLOVIR SANDOZ 500 MG CPR 112
3400938417920,VALACICLOVIR SANDOZ 500 MG CPR 10
3400938418170,VALACICLOVIR SANDOZ 500 MG CPR 42
3400938418521,VALACICLOVIR SANDOZ 500 MG CPR 112
3400938419351,VALACICLOVIR ACTAVIS 500 MG CPR 112
3400938419580,VALACICLOVIR ACTAVIS 500 MG CPR 10
3400938419702,VALACICLOVIR ACTAVIS 500 MG CPR 42
3400938420012,VALACICLOVIR ACTAVIS 500 MG CPR 90
3400938420180,VALACICLOVIR ACTAVIS 500 MG CPR 112
3400938421361,VALACICLOVIR ARROW GENERIQUES 500 MG CPR 10
3400938421590,VALACICLOVIR ARROW GENERIQUES 500 MG CPR 42
